Date,Time,Source IP,Destination IP,Source Port,Destination Port,Protocol,Action,Duration,Sent Bytes,Received Bytes,Sent Packets,Received Packets,Application,Application Category,Policy Name,Shaping Policy Name,Class
2023-11-09,1900-01-01 19:25:45,7,77,52911,443,0,1,6,617,7610,13,14,13,3,0,0,0
2023-11-09,1900-01-01 19:25:45,7,77,52909,443,0,1,6,577,7842,12,18,13,3,0,0,0
2023-11-09,1900-01-01 19:25:46,7,77,52912,443,0,1,6,577,7841,12,18,13,3,0,0,0
2023-11-09,1900-01-01 19:25:46,3,210,9897,443,0,1,7,2279,2274,9,5,25,1,0,0,1
2023-11-09,1900-01-01 19:25:46,3,29,9898,443,0,1,6,2281,1137,14,11,35,1,0,0,1
2023-11-09,1900-01-01 19:25:47,7,77,52913,443,0,1,6,617,7843,13,18,13,3,0,0,0
2023-11-09,1900-01-01 19:25:48,7,77,52914,443,0,1,6,577,7843,12,18,13,3,0,0,0
2023-11-09,1900-01-01 19:25:49,9,101,28730,443,0,2,67,407,1262,8,7,15,3,0,0,1
2023-11-09,1900-01-01 19:25:49,4,375,8243,80,0,2,30,420,1819,9,4,2,5,0,0,0
2023-11-09,1900-01-01 19:25:49,9,77,28818,443,0,2,2,402,7183,9,10,13,3,0,0,0
2023-11-09,1900-01-01 19:25:49,7,77,52915,443,0,1,6,617,7842,13,18,13,3,0,0,0
2023-11-09,1900-01-01 19:25:50,7,77,52916,443,0,1,6,617,7610,13,14,13,3,0,0,0
2023-11-09,1900-01-01 19:25:51,6,94,59888,443,0,1,6,625,7546,13,12,13,3,0,0,0
2023-11-09,1900-01-01 19:25:51,6,185,59887,80,0,1,7,172,8576,4,9,16,10,0,0,0
2023-11-09,1900-01-01 19:25:53,7,77,52917,443,0,1,6,617,7842,13,18,13,3,0,0,0
2023-11-09,1900-01-01 19:25:54,7,77,52918,443,0,1,6,577,7841,12,18,13,3,0,0,0
2023-11-09,1900-01-01 19:25:56,7,77,52921,443,0,2,4,722,7503,17,18,13,3,0,0,0
2023-11-09,1900-01-01 19:25:56,7,77,52924,443,0,2,4,762,7543,18,19,13,3,0,0,0
2023-11-09,1900-01-01 19:26:01,7,77,52925,443,0,1,6,577,7570,12,13,13,3,0,0,0
2023-11-09,1900-01-01 19:26:02,7,77,52926,443,0,1,6,617,7841,13,18,13,3,0,0,0
2023-11-09,1900-01-01 19:26:02,9,1,46718,6969,1,0,30,44,0,1,0,2,5,0,0,0
2023-11-09,1900-01-01 19:26:03,9,349,28776,5228,0,3,51,647,990,9,8,14,3,0,0,1
2023-11-09,1900-01-01 19:26:04,7,77,52927,443,0,1,6,617,7842,13,18,13,3,0,0,0
2023-11-09,1900-01-01 19:26:05,7,77,52928,443,0,2,4,762,7503,18,18,13,3,0,0,0
2023-11-09,1900-01-01 19:26:08,7,77,52935,443,0,2,2,402,7183,9,10,13,3,0,0,0
2023-11-09,1900-01-01 19:26:09,7,77,52929,443,0,1,6,617,7609,13,14,13,3,0,0,0
2023-11-09,1900-01-01 19:26:10,7,77,52937,443,0,2,2,402,7183,9,10,13,3,0,0,0
2023-11-09,1900-01-01 19:26:11,7,77,52940,443,0,2,2,402,7182,9,10,13,3,0,0,0
2023-11-09,1900-01-01 19:26:11,7,77,52942,443,0,2,2,402,7184,9,10,13,3,0,0,0
2023-11-09,1900-01-01 19:26:11,9,77,28843,443,0,2,2,362,7184,8,10,13,3,0,0,0
2023-11-09,1900-01-01 19:26:11,9,77,28842,443,0,2,2,362,7183,8,10,13,3,0,0,0
2023-11-09,1900-01-01 19:26:11,9,77,28846,443,0,2,2,402,7222,9,11,13,3,0,0,0
2023-11-09,1900-01-01 19:26:11,9,77,28847,443,0,2,2,402,7184,9,10,13,3,0,0,0
2023-11-09,1900-01-01 19:26:11,9,77,28851,443,0,2,2,402,7263,9,12,13,3,0,0,0
2023-11-09,1900-01-01 19:26:11,7,77,52930,443,0,1,6,617,7802,13,17,13,3,0,0,0
2023-11-09,1900-01-01 19:26:11,9,77,28844,443,0,2,2,402,7183,9,10,13,3,0,0,0
2023-11-09,1900-01-01 19:26:11,9,77,28850,443,0,2,2,322,7183,7,10,13,3,0,0,0
2023-11-09,1900-01-01 19:26:11,7,77,52945,443,0,2,3,562,7222,13,11,13,3,0,0,0
2023-11-09,1900-01-01 19:26:11,7,77,52932,443,0,1,6,617,7609,13,14,13,3,0,0,0
2023-11-09,1900-01-01 19:26:11,9,77,28857,443,0,2,2,442,7183,10,10,13,3,0,0,0
2023-11-09,1900-01-01 19:26:12,7,77,52948,443,0,2,3,642,7223,15,11,13,3,0,0,0
2023-11-09,1900-01-01 19:26:12,9,77,28860,443,0,2,2,402,7183,9,10,13,3,0,0,0
2023-11-09,1900-01-01 19:26:12,7,77,52938,443,0,2,4,562,7504,13,18,13,3,0,0,0
2023-11-09,1900-01-01 19:26:12,7,77,52944,443,0,2,4,922,7504,22,18,13,3,0,0,0
2023-11-09,1900-01-01 19:26:12,7,77,52931,443,0,1,6,617,7841,13,18,13,3,0,0,0
2023-11-09,1900-01-01 19:26:12,9,77,28853,443,0,2,3,522,7223,12,11,13,3,0,0,0
2023-11-09,1900-01-01 19:26:12,7,77,52936,443,0,1,6,577,7610,12,14,13,3,0,0,0
2023-11-09,1900-01-01 19:26:12,7,77,52939,443,0,2,4,762,7503,18,18,13,3,0,0,0
2023-11-09,1900-01-01 19:26:13,9,77,28841,443,0,2,4,482,7504,11,18,13,3,0,0,0
2023-11-09,1900-01-01 19:26:13,9,77,28849,443,0,2,4,1002,7502,24,18,13,3,0,0,0
2023-11-09,1900-01-01 19:26:13,9,77,28855,443,0,2,4,562,7503,13,18,13,3,0,0,0
2023-11-09,1900-01-01 19:26:13,7,77,52946,443,0,2,4,562,7503,13,18,13,3,0,0,0
2023-11-09,1900-01-01 19:26:13,7,77,52943,443,0,2,4,762,7504,18,18,13,3,0,0,0
2023-11-09,1900-01-01 19:26:13,7,77,52941,443,0,2,4,922,7504,22,18,13,3,0,0,0
2023-11-09,1900-01-01 19:26:13,9,77,28845,443,0,2,4,682,7503,16,18,13,3,0,0,0
2023-11-09,1900-01-01 19:26:13,9,77,28852,443,0,2,4,522,7544,12,19,13,3,0,0,0
2023-11-09,1900-01-01 19:26:13,7,77,52947,443,0,2,4,762,7504,18,18,13,3,0,0,0
2023-11-09,1900-01-01 19:26:14,7,77,52949,443,0,2,4,522,7504,12,18,13,3,0,0,0
2023-11-09,1900-01-01 19:26:15,9,77,28861,443,0,2,4,762,7504,18,18,13,3,0,0,0
2023-11-09,1900-01-01 19:26:18,7,77,52950,443,0,1,6,617,7843,13,18,13,3,0,0,0
2023-11-09,1900-01-01 19:26:19,7,134,52785,443,0,2,243,1647,2538,20,22,3,6,0,0,1
2023-11-09,1900-01-01 19:26:20,3,87,9896,443,0,2,242,2052,6573,21,20,15,3,0,0,1
2023-11-09,1900-01-01 19:26:26,10,290,55680,443,0,3,21,1377,860,9,14,18,10,0,0,1
2023-11-09,1900-01-01 19:26:26,10,290,55679,443,0,3,21,1377,780,9,12,18,10,0,0,1
2023-11-09,1900-01-01 19:26:27,7,77,52951,443,0,1,6,617,7609,13,14,13,3,0,0,0
2023-11-09,1900-01-01 19:26:28,9,77,28873,443,0,2,4,562,7503,13,18,13,3,0,0,0
2023-11-09,1900-01-01 19:26:29,7,77,52953,443,0,1,6,577,7610,12,14,13,3,0,0,0
2023-11-09,1900-01-01 19:26:29,7,77,52952,443,0,1,6,577,7610,12,14,13,3,0,0,0
2023-11-09,1900-01-01 19:26:32,7,77,52954,443,0,1,6,617,7842,13,18,13,3,0,0,0
2023-11-09,1900-01-01 19:26:33,7,77,52956,443,0,2,4,562,7504,13,18,13,3,0,0,0
2023-11-09,1900-01-01 19:26:34,7,77,52955,443,0,1,6,577,7610,12,14,13,3,0,0,0
2023-11-09,1900-01-01 19:26:36,6,335,59882,443,0,2,102,1708,2542,14,10,27,8,0,0,1
2023-11-09,1900-01-01 19:26:40,7,77,52958,443,0,1,6,617,7611,13,14,13,3,0,0,0
2023-11-09,1900-01-01 19:26:40,7,77,52957,443,0,1,6,577,7841,12,18,13,3,0,0,0
2023-11-09,1900-01-01 19:26:43,7,77,52963,443,0,2,2,402,7184,9,10,13,3,0,0,0
2023-11-09,1900-01-01 19:26:43,9,181,28811,80,0,2,62,212,1370,5,4,30,8,0,0,1
2023-11-09,1900-01-01 19:26:44,9,181,28813,80,0,2,62,546,820,7,6,30,8,0,0,1
2023-11-09,1900-01-01 19:26:44,10,357,55649,443,0,2,399,6149,12952,67,80,4,4,0,0,1
2023-11-09,1900-01-01 19:26:44,9,73,28812,80,0,2,63,292,435,7,5,16,10,0,0,1
2023-11-09,1900-01-01 19:26:46,9,50,28895,443,0,2,2,339,4274,8,6,31,4,0,0,0
2023-11-09,1900-01-01 19:26:46,9,51,28896,443,0,2,2,339,4266,8,6,31,4,0,0,0
2023-11-09,1900-01-01 19:26:47,9,51,28897,443,0,2,2,419,4305,10,7,31,4,0,0,0
2023-11-09,1900-01-01 19:26:47,9,50,28899,443,0,2,2,339,4278,8,6,31,4,0,0,0
2023-11-09,1900-01-01 19:26:47,9,50,28898,443,0,2,2,419,4314,10,7,31,4,0,0,0
2023-11-09,1900-01-01 19:26:47,9,50,28900,443,0,2,2,339,4274,8,6,31,4,0,0,0
2023-11-09,1900-01-01 19:26:48,9,50,28903,443,0,2,2,339,4274,8,6,31,4,0,0,0
2023-11-09,1900-01-01 19:26:48,9,50,28902,443,0,2,2,419,4314,10,7,31,4,0,0,0
2023-11-09,1900-01-01 19:26:48,9,50,28904,443,0,2,2,259,4275,6,6,31,4,0,0,0
2023-11-09,1900-01-01 19:26:48,9,349,28830,5228,0,3,51,647,990,9,8,14,3,0,0,1
2023-11-09,1900-01-01 19:26:49,7,77,52964,443,0,1,6,657,7843,14,18,13,3,0,0,0
2023-11-09,1900-01-01 19:26:52,7,77,52966,443,0,2,2,402,7264,9,12,13,3,0,0,0
2023-11-09,1900-01-01 19:26:52,7,140,52802,443,0,2,244,9189,43212,84,101,15,3,0,0,1
2023-11-09,1900-01-01 19:26:52,7,77,52965,443,0,1,6,617,7610,13,14,13,3,0,0,0
2023-11-09,1900-01-01 19:26:57,4,140,8237,443,0,2,542,4536,5775,52,63,3,6,0,0,1
2023-11-09,1900-01-01 19:26:59,10,82,55619,443,0,2,1048,19783,38212,121,150,15,3,0,0,1
2023-11-09,1900-01-01 19:27:00,7,77,52971,443,0,2,2,402,7223,9,11,13,3,0,0,0
2023-11-09,1900-01-01 19:27:01,7,77,52970,443,0,2,4,562,7504,13,18,13,3,0,0,0
2023-11-09,1900-01-01 19:27:01,7,77,52972,443,0,2,3,682,7222,16,11,13,3,0,0,0
2023-11-09,1900-01-01 19:27:04,7,77,52973,443,0,2,2,362,7183,8,10,13,3,0,0,0
2023-11-09,1900-01-01 19:27:05,7,77,52975,443,0,2,2,482,7223,11,11,13,3,0,0,0
2023-11-09,1900-01-01 19:27:06,7,77,52974,443,0,2,4,1322,7502,32,18,13,3,0,0,0
2023-11-09,1900-01-01 19:27:09,10,14,55660,443,0,2,402,1391,1839,20,18,18,10,0,0,1
2023-11-09,1900-01-01 19:27:10,7,77,52976,443,0,1,6,617,7609,13,14,13,3,0,0,0
2023-11-09,1900-01-01 19:27:11,9,77,28937,443,0,2,3,522,7223,12,11,13,3,0,0,0
2023-11-09,1900-01-01 19:27:12,7,77,52989,443,0,2,3,682,7223,16,11,13,3,0,0,0
2023-11-09,1900-01-01 19:27:12,7,77,52980,443,0,2,4,1002,7502,24,18,13,3,0,0,0
2023-11-09,1900-01-01 19:27:12,7,77,52979,443,0,2,4,562,7504,13,18,13,3,0,0,0
2023-11-09,1900-01-01 19:27:12,9,77,28936,443,0,2,4,1322,7502,32,18,13,3,0,0,0
2023-11-09,1900-01-01 19:27:12,7,77,52988,443,0,2,2,442,7183,10,10,13,3,0,0,0
2023-11-09,1900-01-01 19:27:12,7,77,52990,443,0,2,2,402,7183,9,10,13,3,0,0,0
2023-11-09,1900-01-01 19:27:13,7,77,52982,443,0,2,4,562,7504,13,18,13,3,0,0,0
2023-11-09,1900-01-01 19:27:13,7,77,52983,443,0,2,4,522,7504,12,18,13,3,0,0,0
2023-11-09,1900-01-01 19:27:13,7,77,52986,443,0,2,4,562,7503,13,18,13,3,0,0,0
2023-11-09,1900-01-01 19:27:13,7,77,52981,443,0,2,4,722,7504,17,18,13,3,0,0,0
2023-11-09,1900-01-01 19:27:13,7,77,52977,443,0,1,6,617,7610,13,14,13,3,0,0,0
2023-11-09,1900-01-01 19:27:13,7,77,52987,443,0,2,4,562,7503,13,18,13,3,0,0,0
2023-11-09,1900-01-01 19:27:20,6,96,59859,443,0,2,242,2983,3457,22,22,43,9,0,0,1
2023-11-09,1900-01-01 19:27:22,9,60,28618,443,0,2,242,5668,4887,24,20,15,3,0,0,1
2023-11-09,1900-01-01 19:27:28,6,247,59849,443,0,2,308,1288,2399,18,17,18,10,0,0,1
2023-11-09,1900-01-01 19:27:29,7,77,52991,443,0,1,6,577,7842,12,18,13,3,0,0,0
2023-11-09,1900-01-01 19:27:29,7,77,52994,443,0,2,4,522,7503,12,18,13,3,0,0,0
2023-11-09,1900-01-01 19:27:31,9,77,28958,443,0,2,3,562,7222,13,11,13,3,0,0,0
2023-11-09,1900-01-01 19:27:31,7,77,52995,443,0,2,4,562,7504,13,18,13,3,0,0,0
2023-11-09,1900-01-01 19:27:34,9,110,28892,5228,0,3,51,647,2665,9,10,14,3,0,0,1
2023-11-09,1900-01-01 19:27:39,6,276,59868,443,0,2,242,1650,2563,20,19,3,6,0,0,1
2023-11-09,1900-01-01 19:27:43,7,77,52999,443,0,2,2,402,7184,9,10,13,3,0,0,0
2023-11-09,1900-01-01 19:27:43,7,91,52998,443,0,2,4,3732,3939,16,19,6,3,0,0,1
2023-11-09,1900-01-01 19:27:45,7,77,53000,443,0,2,4,922,7504,22,18,13,3,0,0,0
2023-11-09,1900-01-01 19:27:47,9,77,28650,443,0,2,242,3107,4591,20,22,43,9,0,0,1
2023-11-09,1900-01-01 19:27:47,9,77,28973,443,0,2,4,562,7504,13,18,13,3,0,0,0
2023-11-09,1900-01-01 19:27:47,7,77,53001,443,0,2,2,482,7223,11,11,13,3,0,0,0
2023-11-09,1900-01-01 19:27:49,9,77,28978,443,0,2,3,522,7222,12,11,13,3,0,0,0
2023-11-09,1900-01-01 19:27:50,9,77,28979,443,0,2,3,482,7223,11,11,13,3,0,0,0
2023-11-09,1900-01-01 19:27:51,6,77,59893,443,0,1,6,625,7627,13,14,13,3,0,0,0
2023-11-09,1900-01-01 19:27:52,9,77,28984,443,0,2,2,282,7184,6,10,13,3,0,0,0
2023-11-09,1900-01-01 19:27:52,7,77,53002,443,0,2,4,562,7504,13,18,13,3,0,0,0
2023-11-09,1900-01-01 19:27:54,4,351,8238,80,0,3,596,3145,183017,78,140,27,8,0,0,1
2023-11-09,1900-01-01 19:27:54,9,77,28988,443,0,2,2,402,7183,9,10,13,3,0,0,0
2023-11-09,1900-01-01 19:27:58,9,77,28991,443,0,2,2,362,7183,8,10,13,3,0,0,0
2023-11-09,1900-01-01 19:28:00,9,77,28990,443,0,2,4,442,7504,10,18,13,3,0,0,0
2023-11-09,1900-01-01 19:28:03,7,77,53004,443,0,2,2,362,7264,8,12,13,3,0,0,0
2023-11-09,1900-01-01 19:28:03,7,77,53003,443,0,1,6,617,7841,13,18,13,3,0,0,0
2023-11-09,1900-01-01 19:28:04,7,77,53005,443,0,2,2,402,7183,9,10,13,3,0,0,0
2023-11-09,1900-01-01 19:28:07,9,77,29002,443,0,2,2,402,7183,9,10,13,3,0,0,0
2023-11-09,1900-01-01 19:28:08,9,77,29000,443,0,2,4,1002,7502,24,18,13,3,0,0,0
2023-11-09,1900-01-01 19:28:08,6,77,59895,443,0,1,6,585,7625,12,14,13,3,0,0,0
2023-11-09,1900-01-01 19:28:10,7,77,53007,443,0,2,2,402,7184,9,10,13,3,0,0,0
2023-11-09,1900-01-01 19:28:10,9,77,29008,443,0,2,2,482,7223,11,11,13,3,0,0,0
2023-11-09,1900-01-01 19:28:11,7,77,53006,443,0,2,2,402,7263,9,12,13,3,0,0,0
2023-11-09,1900-01-01 19:28:11,7,77,53011,443,0,2,2,402,7263,9,12,13,3,0,0,0
2023-11-09,1900-01-01 19:28:11,7,77,53014,443,0,2,2,482,7222,11,11,13,3,0,0,0
2023-11-09,1900-01-01 19:28:11,9,77,29011,443,0,2,2,362,7183,8,10,13,3,0,0,0
2023-11-09,1900-01-01 19:28:11,7,77,53010,443,0,2,2,402,7183,9,10,13,3,0,0,0
2023-11-09,1900-01-01 19:28:11,9,77,29010,443,0,2,2,362,7262,8,12,13,3,0,0,0
2023-11-09,1900-01-01 19:28:12,9,77,29013,443,0,2,2,282,7183,6,10,13,3,0,0,0
2023-11-09,1900-01-01 19:28:12,7,77,53009,443,0,2,4,1002,7502,24,18,13,3,0,0,0
2023-11-09,1900-01-01 19:28:13,7,77,53008,443,0,2,4,762,7504,18,18,13,3,0,0,0
2023-11-09,1900-01-01 19:28:13,7,77,53013,443,0,2,4,1002,7502,24,18,13,3,0,0,0
2023-11-09,1900-01-01 19:28:13,9,77,29015,443,0,2,3,522,7223,12,11,13,3,0,0,0
2023-11-09,1900-01-01 19:28:13,7,77,53012,443,0,2,4,922,7504,22,18,13,3,0,0,0
2023-11-09,1900-01-01 19:28:14,7,77,53015,443,0,2,4,722,7504,17,18,13,3,0,0,0
2023-11-09,1900-01-01 19:28:14,6,77,59896,443,0,1,6,625,7859,13,18,13,3,0,0,0
2023-11-09,1900-01-01 19:28:14,9,77,29012,443,0,2,4,762,7504,18,18,13,3,0,0,0
2023-11-09,1900-01-01 19:28:14,7,77,53016,443,0,2,4,562,7504,13,18,13,3,0,0,0
2023-11-09,1900-01-01 19:28:15,9,77,29016,443,0,2,4,762,7504,18,18,13,3,0,0,0
2023-11-09,1900-01-01 19:28:15,10,358,55685,443,0,2,10,446,1200,9,6,4,4,0,0,1
2023-11-09,1900-01-01 19:28:15,10,358,55684,443,0,2,10,446,1200,9,6,4,4,0,0,1
2023-11-09,1900-01-01 19:28:15,9,77,29014,443,0,2,4,562,7503,13,18,13,3,0,0,0
2023-11-09,1900-01-01 19:28:17,4,129,8246,443,0,2,12,2187,54715,39,61,15,3,0,0,1
2023-11-09,1900-01-01 19:28:17,4,68,8245,443,0,2,12,1097,1786,13,13,15,3,0,0,1
2023-11-09,1900-01-01 19:28:17,4,103,8256,443,0,2,5,2036,69477,35,58,8,0,0,0,1
2023-11-09,1900-01-01 19:28:17,4,66,8252,443,0,2,6,1500,4692,16,17,15,3,0,0,1
2023-11-09,1900-01-01 19:28:17,4,265,8255,443,0,2,5,1243,4092,13,15,15,3,0,0,1
2023-11-09,1900-01-01 19:28:17,4,79,8254,443,0,2,6,5978,3157,18,16,15,3,0,0,1
2023-11-09,1900-01-01 19:28:17,4,144,8247,443,0,2,11,1430,2608,15,15,15,3,0,0,1
2023-11-09,1900-01-01 19:28:17,4,180,8251,443,0,2,7,10240,18027,36,46,15,3,0,0,1
2023-11-09,1900-01-01 19:28:17,4,348,8249,443,0,2,8,1373,2062,14,13,15,3,0,0,1
2023-11-09,1900-01-01 19:28:17,4,180,8253,443,0,2,6,1788,2809,14,15,33,4,0,0,1
2023-11-09,1900-01-01 19:28:17,4,129,8250,443,0,2,6,13392,511483,220,406,15,3,0,0,1
2023-11-09,1900-01-01 19:28:17,4,131,8248,443,0,2,8,3124,3925,16,16,6,3,0,0,1
2023-11-09,1900-01-01 19:28:17,4,270,8257,443,0,2,5,6764,208910,120,165,15,3,0,0,1
2023-11-09,1900-01-01 19:28:17,4,271,8259,443,0,2,3,2116,24265,26,32,8,0,0,0,1
2023-11-09,1900-01-01 19:28:19,6,77,59898,443,0,1,6,625,7857,13,18,13,3,0,0,0
2023-11-09,1900-01-01 19:28:19,6,77,59897,443,0,1,6,585,7627,12,14,13,3,0,0,0
2023-11-09,1900-01-01 19:28:20,7,77,53017,443,0,1,6,617,7842,13,18,13,3,0,0,0
2023-11-09,1900-01-01 19:28:24,7,77,53018,443,0,1,6,617,7610,13,14,13,3,0,0,0
2023-11-09,1900-01-01 19:28:25,6,77,59899,443,0,1,12,545,7857,11,18,13,3,0,0,0
2023-11-09,1900-01-01 19:28:27,10,290,55686,443,0,3,21,486,766,9,11,18,10,0,0,1
2023-11-09,1900-01-01 19:28:27,6,77,59900,443,0,1,6,585,7858,12,18,13,3,0,0,0
2023-11-09,1900-01-01 19:28:27,10,290,55687,443,0,3,21,1377,780,9,12,18,10,0,0,1
2023-11-09,1900-01-01 19:28:27,7,77,53019,443,0,1,6,617,7842,13,18,13,3,0,0,0
2023-11-09,1900-01-01 19:28:29,7,77,53020,443,0,1,6,577,7841,12,18,13,3,0,0,0
2023-11-09,1900-01-01 19:28:31,7,77,53021,443,0,1,6,617,7610,13,14,13,3,0,0,0
2023-11-09,1900-01-01 19:28:32,7,77,53022,443,0,1,6,617,7842,13,18,13,3,0,0,0
2023-11-09,1900-01-01 19:28:35,6,77,59902,443,0,1,6,585,7858,12,18,13,3,0,0,0
2023-11-09,1900-01-01 19:28:35,7,77,53023,443,0,1,6,617,7842,13,18,13,3,0,0,0
2023-11-09,1900-01-01 19:28:38,6,77,59903,443,0,1,6,625,7858,13,18,13,3,0,0,0
2023-11-09,1900-01-01 19:28:40,6,77,59904,443,0,1,6,585,7859,12,18,13,3,0,0,0
2023-11-09,1900-01-01 19:28:41,6,77,59905,443,0,1,6,585,7626,12,14,13,3,0,0,0
2023-11-09,1900-01-01 19:28:43,6,77,59906,443,0,1,6,585,7818,12,17,13,3,0,0,0
2023-11-09,1900-01-01 19:28:43,2,86,51036,443,0,2,242,2090,7614,22,20,15,3,0,0,1
2023-11-09,1900-01-01 19:28:43,9,77,29053,443,0,2,2,442,7222,10,11,13,3,0,0,0
2023-11-09,1900-01-01 19:28:44,9,101,28729,443,0,2,242,1440,2563,17,19,15,3,0,0,1
2023-11-09,1900-01-01 19:28:44,7,77,53024,443,0,2,4,562,7504,13,18,13,3,0,0,0
2023-11-09,1900-01-01 19:28:45,6,77,59907,443,0,1,6,585,7859,12,18,13,3,0,0,0
2023-11-09,1900-01-01 19:28:45,4,297,8261,443,0,2,2,465,4038,9,10,36,9,0,0,0
2023-11-09,1900-01-01 19:28:46,9,92,28732,443,0,2,243,88268,12592,85,73,11,1,0,0,1
2023-11-09,1900-01-01 19:28:46,6,77,59908,443,0,1,6,585,7858,12,18,13,3,0,0,0
2023-11-09,1900-01-01 19:28:47,6,77,59909,443,0,1,6,625,7857,13,18,13,3,0,0,0
2023-11-09,1900-01-01 19:28:48,6,77,59910,443,0,1,6,585,7859,12,18,13,3,0,0,0
2023-11-09,1900-01-01 19:28:48,6,77,59911,443,0,1,6,585,7585,12,13,13,3,0,0,0
2023-11-09,1900-01-01 19:28:49,6,77,59913,443,0,1,6,585,7858,12,18,13,3,0,0,0
2023-11-09,1900-01-01 19:28:49,6,77,59912,443,0,1,6,625,7858,13,18,13,3,0,0,0
2023-11-09,1900-01-01 19:28:49,7,77,53027,443,0,2,4,962,7502,23,18,13,3,0,0,0
2023-11-09,1900-01-01 19:28:49,6,77,59914,443,0,1,6,585,7858,12,18,13,3,0,0,0
2023-11-09,1900-01-01 19:28:50,7,77,53026,443,0,1,6,577,7610,12,14,13,3,0,0,0
2023-11-09,1900-01-01 19:28:50,7,77,53025,443,0,1,6,617,7611,13,14,13,3,0,0,0
2023-11-09,1900-01-01 19:28:51,6,77,59916,443,0,1,6,585,7587,12,13,13,3,0,0,0
2023-11-09,1900-01-01 19:28:51,6,77,59917,443,0,1,6,625,7627,13,14,13,3,0,0,0
2023-11-09,1900-01-01 19:28:51,6,77,59915,443,0,1,6,585,7587,12,13,13,3,0,0,0
2023-11-09,1900-01-01 19:28:52,9,77,29060,443,0,2,4,562,7504,13,18,13,3,0,0,0
2023-11-09,1900-01-01 19:28:52,6,42,59919,80,0,1,6,212,5912,5,7,16,10,0,0,0
2023-11-09,1900-01-01 19:28:52,6,77,59918,443,0,1,6,585,7858,12,18,13,3,0,0,0
2023-11-09,1900-01-01 19:28:55,7,77,53028,443,0,2,2,562,7222,13,11,13,3,0,0,0
2023-11-09,1900-01-01 19:28:55,6,77,59921,443,0,1,6,585,7627,12,14,13,3,0,0,0
2023-11-09,1900-01-01 19:28:55,6,77,59922,443,0,1,6,625,7626,13,14,13,3,0,0,0
2023-11-09,1900-01-01 19:28:56,4,163,56709,5938,1,0,180,64,84,1,1,37,6,0,0,1
2023-11-09,1900-01-01 19:28:56,4,171,56709,5938,1,0,180,64,84,1,1,37,6,0,0,1
2023-11-09,1900-01-01 19:28:56,4,174,56709,5938,1,0,180,64,84,1,1,37,6,0,0,1
2023-11-09,1900-01-01 19:28:56,4,169,56709,5938,1,0,180,64,84,1,1,37,6,0,0,1
2023-11-09,1900-01-01 19:28:56,4,177,56709,5938,1,0,180,64,84,1,1,37,6,0,0,1
2023-11-09,1900-01-01 19:28:57,6,249,59920,443,0,1,10,982,1159,17,10,25,1,0,0,1
2023-11-09,1900-01-01 19:28:57,6,225,59923,443,0,1,6,530,4794,12,9,25,1,0,0,1
2023-11-09,1900-01-01 19:28:57,6,77,59924,443,0,1,6,585,7625,12,14,13,3,0,0,0
2023-11-09,1900-01-01 19:29:01,7,77,53032,443,0,2,2,482,7223,11,11,13,3,0,0,0
2023-11-09,1900-01-01 19:29:03,7,77,53034,443,0,2,3,522,7223,12,11,13,3,0,0,0
2023-11-09,1900-01-01 19:29:05,7,77,53035,443,0,2,2,522,7222,12,11,13,3,0,0,0
2023-11-09,1900-01-01 19:29:10,7,77,53047,443,0,2,2,562,7222,13,11,13,3,0,0,0
2023-11-09,1900-01-01 19:29:10,7,77,53044,443,0,2,2,442,7183,10,10,13,3,0,0,0
2023-11-09,1900-01-01 19:29:10,7,77,53045,443,0,2,2,442,7183,10,10,13,3,0,0,0
2023-11-09,1900-01-01 19:29:11,7,77,53043,443,0,2,3,682,7223,16,11,13,3,0,0,0
2023-11-09,1900-01-01 19:29:11,7,77,53048,443,0,2,2,482,7222,11,11,13,3,0,0,0
2023-11-09,1900-01-01 19:29:11,9,77,29093,443,0,2,2,362,7183,8,10,13,3,0,0,0
2023-11-09,1900-01-01 19:29:11,9,77,29090,443,0,2,2,402,7223,9,11,13,3,0,0,0
2023-11-09,1900-01-01 19:29:11,7,100,52881,443,0,2,242,805,1978,18,19,7,3,0,0,1
2023-11-09,1900-01-01 19:29:11,7,77,53046,443,0,2,3,682,7223,16,11,13,3,0,0,0
2023-11-09,1900-01-01 19:29:11,7,77,53049,443,0,2,3,562,7222,13,11,13,3,0,0,0
2023-11-09,1900-01-01 19:29:11,9,77,29086,443,0,2,4,442,7504,10,18,13,3,0,0,0
2023-11-09,1900-01-01 19:29:12,7,77,53039,443,0,2,4,762,7503,18,18,13,3,0,0,0
2023-11-09,1900-01-01 19:29:12,9,237,28953,443,0,2,106,2557,2315,11,8,25,1,0,0,1
2023-11-09,1900-01-01 19:29:12,7,77,53056,443,0,2,2,442,7183,10,10,13,3,0,0,0
2023-11-09,1900-01-01 19:29:12,7,77,53054,443,0,2,3,562,7223,13,11,13,3,0,0,0
2023-11-09,1900-01-01 19:29:12,9,115,29084,80,0,3,5,524,132,4,3,39,1,0,0,1
2023-11-09,1900-01-01 19:29:12,7,77,53055,443,0,2,2,402,7183,9,10,13,3,0,0,0
2023-11-09,1900-01-01 19:29:12,7,77,53042,443,0,2,4,522,7504,12,18,13,3,0,0,0
2023-11-09,1900-01-01 19:29:13,9,77,29089,443,0,2,4,922,7503,22,18,13,3,0,0,0
